-3.995682671888298,0.0
-3.9916829895362214,0.0
-3.9876833071841467,0.0
-3.983683624832071,0.0
-3.9796839424799955,0.0
-3.9756842601279208,0.0
-3.971684577775845,0.0
-3.96768489542377,0.0
-3.963685213071695,0.0
-3.959685530719619,0.0
-3.955685848367544,0.0
-3.9516861660154694,0.0
-3.947686483663393,0.0
-3.943686801311318,0.0
-3.9396871189592435,0.0
-3.935687436607167,0.0
-3.9316877542550923,0.0
-3.9276880719030176,0.0
-3.923688389550941,0.0
-3.9196887071988664,0.0
-3.915689024846791,0.0
-3.9116893424947152,0.0
-3.9076896601426405,0.0
-3.903689977790565,0.0
-3.8996902954384898,0.0
-3.8956906130864146,0.0
-3.8916909307343395,0.0
-3.887691248382264,0.0
-3.8836915660301883,0.0
-3.8796918836781136,0.0
-3.875692201326038,0.0
-3.8716925189739624,0.0
-3.8676928366218877,0.0
-3.863693154269812,0.0
-3.8596934719177365,0.0
-3.8556937895656618,0.0
-3.851694107213586,0.0
-3.8476944248615106,0.0
-3.843694742509436,0.0
-3.83969506015736,0.0
-3.8356953778052847,0.0
-3.83169569545321,0.0
-3.827696013101134,0.0
-3.8236963307490592,0.0
-3.819696648396984,0.0
-3.815696966044908,0.0
-3.8116972836928333,0.0
-3.8076976013407577,0.0
-3.803697918988682,0.0
-3.7996982366366074,0.0
-3.795698554284532,0.0
-3.7916988719324562,0.0
-3.7876991895803815,0.0
-3.783699507228305,0.0
-3.7796998248762304,0.0
-3.7757001425241556,0.0
-3.7717004601720796,0.0
-3.7677007778200045,0.0
-3.7637010954679293,0.0
-3.7597014131158537,0.0
-3.755701730763779,0.0
-3.7517020484117034,0.0
-3.747702366059628,0.0
-3.743702683707553,0.0
-3.7397030013554775,0.0
-3.735703319003402,0.0
-3.7317036366513263,0.0
-3.7277039542992516,0.0
-3.723704271947176,0.0
-3.7197045895951004,0.0
-3.7157049072430257,0.0
-3.71170522489095,0.0
-3.7077055425388745,0.0
-3.7037058601868,0.0
-3.699706177834724,0.0
-3.695706495482649,0.0
-3.691706813130574,0.0
-3.687707130778498,0.0
-3.683707448426423,0.0
-3.6797077660743485,0.0
-3.675708083722272,0.0
-3.6717084013701973,0.0
-3.6677087190181226,0.0
-3.663709036666046,0.0
-3.6597093543139714,0.0
-3.6557096719618967,0.0
-3.65170998960982,0.0
-3.6477103072577455,0.0
-3.64371062490567,0.0
-3.6397109425535943,0.0
-3.6357112602015196,0.0
-3.6317115778494444,0.0
-3.627711895497369,0.0
-3.623712213145294,0.0
-3.6197125307932185,0.0
-3.615712848441143,0.0
-3.6117131660890673,0.0
-3.6077134837369926,0.0
-3.603713801384917,0.0
-3.5997141190328414,0.0
-3.5957144366807667,0.0
-3.591714754328691,0.0
-3.5877150719766155,0.0
-3.58371538962454,0.0
-3.579715707272465,0.0
-3.5757160249203896,0.0
-3.5717163425683145,0.0
-3.567716660216239,0.0
-3.563716977864164,0.0
-3.5597172955120886,0.0
-3.555717613160013,0.0
-3.5517179308079383,0.0
-3.5477182484558627,0.0
-3.543718566103787,0.0
-3.5397188837517124,0.0
-3.535719201399637,0.0
-3.531719519047561,0.0
-3.5277198366954856,0.0
-3.523720154343411,0.0
-3.5197204719913353,0.0
-3.5157207896392597,0.0
-3.511721107287185,0.0
-3.5077214249351094,0.0
-3.5037217425830343,0.0
-3.499722060230959,0.0
-3.495722377878884,0.0
-3.4917226955268084,0.0
-3.4877230131747337,0.0
-3.483723330822658,0.0
-3.4797236484705825,1e-323
-3.475723966118507,7.4e-323
-3.471724283766432,5.2e-322
-3.4677246014143566,3.636e-321
-3.4637249190622814,2.549e-320
-3.459725236710206,1.7829e-319
-3.4557255543581302,1.24377e-318
-3.451725872006055,8.654054e-318
-3.44772618965398,6.0057157e-317
-3.4437265073019043,4.1569566e-316
-3.439726824949829,2.86980092e-315
-3.435727142597754,1.9760304274e-314
-3.431727460245679,1.3570662849e-313
-3.4277277778936033,9.29552815103e-313
-3.423728095541528,6.350569249016e-312
-3.419728413189453,4.3272981390097e-311
-3.4157287308373774,2.9409426522748e-310
-3.4117290484853022,1.99352584364442e-309
-3.4077293661332266,1.347791647072482e-308
-3.4037296837811515,9.08843754358769e-308
-3.3997300014290763,6.112533746051252e-307
-3.3957303190770007,4.10033073621164e-306
-3.391730636724925,2.7433554629056724e-305
